id,window,forward_repeat_number,reverse_repeat_number,telomeric_repeat
group1,7800000,0,0,TTAGGG
group1,7810000,0,3,TTAGGG
group1,7820000,1,0,TTAGGG
group1,7830000,0,1,TTAGGG
group1,7840000,0,2,TTAGGG
group1,7850000,0,3,TTAGGG
group1,7860000,0,1,TTAGGG
group1,7870000,0,1,TTAGGG
group1,7880000,0,2,TTAGGG
group1,7890000,1,2,TTAGGG
group1,7900000,2,2,TTAGGG
group1,7910000,1,1,TTAGGG
group1,7920000,1,2,TTAGGG
group1,7930000,0,0,TTAGGG
group1,7940000,3,4,TTAGGG
group1,7950000,1,1,TTAGGG
group1,7960000,2,2,TTAGGG
group1,7970000,1,1,TTAGGG
group1,7980000,1,6,TTAGGG
group1,7990000,0,5,TTAGGG
group1,8000000,0,6,TTAGGG
group1,8010000,2,2,TTAGGG
group1,8020000,1,2,TTAGGG
group1,8030000,1,2,TTAGGG
group1,8040000,1,2,TTAGGG
group1,8050000,3,2,TTAGGG
group1,8060000,7,0,TTAGGG
group1,8070000,0,1,TTAGGG
group1,8080000,1,1,TTAGGG
group1,8090000,0,3,TTAGGG
group1,8100000,0,2,TTAGGG
group1,8110000,0,1,TTAGGG
group1,8120000,2,1,TTAGGG
group1,8130000,0,0,TTAGGG
group1,8140000,3,0,TTAGGG
group1,8150000,0,1,TTAGGG
group1,8160000,0,2,TTAGGG
group1,8170000,0,1,TTAGGG
group1,8180000,0,1,TTAGGG
group1,8190000,0,2,TTAGGG
group1,8200000,0,0,TTAGGG
group1,8210000,1,2,TTAGGG
group1,8220000,1,1,TTAGGG
group1,8230000,1,1,TTAGGG
group1,8240000,0,0,TTAGGG
group1,8250000,1,2,TTAGGG
group1,8260000,3,2,TTAGGG
group1,8270000,0,0,TTAGGG
group1,8280000,2,3,TTAGGG
group1,8290000,0,0,TTAGGG
group1,8300000,1,1,TTAGGG
group1,8310000,1,1,TTAGGG
group1,8320000,1,0,TTAGGG
group1,8330000,0,2,TTAGGG
group1,8340000,1,4,TTAGGG
group1,8350000,1,2,TTAGGG
group1,8360000,1,0,TTAGGG
group1,8370000,0,2,TTAGGG
group1,8380000,1,4,TTAGGG
group1,8390000,1,3,TTAGGG
group1,8400000,0,4,TTAGGG
group1,8410000,1,3,TTAGGG
group1,8420000,0,5,TTAGGG
group1,8430000,0,3,TTAGGG
group1,8440000,1,4,TTAGGG
group1,8450000,0,4,TTAGGG
group1,8460000,0,3,TTAGGG
group1,8470000,4,0,TTAGGG
group1,8480000,4,1,TTAGGG
group1,8490000,2,0,TTAGGG
group1,8500000,0,1,TTAGGG
group1,8510000,1,3,TTAGGG
group1,8520000,0,5,TTAGGG
group1,8530000,0,5,TTAGGG
group1,8540000,0,2,TTAGGG
group1,8550000,0,4,TTAGGG
group1,8560000,1,5,TTAGGG
group1,8570000,0,3,TTAGGG
group1,8580000,0,3,TTAGGG
group1,8590000,0,3,TTAGGG
group1,8600000,0,4,TTAGGG
group1,8610000,0,4,TTAGGG
group1,8620000,1,1,TTAGGG
group1,8630000,0,4,TTAGGG
group1,8640000,1,2,TTAGGG
group1,8650000,0,1,TTAGGG
group1,8660000,0,4,TTAGGG
group1,8670000,1,1,TTAGGG
group1,8680000,0,1,TTAGGG
group1,8690000,1,1,TTAGGG
group1,8700000,1,0,TTAGGG
group1,8710000,1,1,TTAGGG
group1,8720000,0,0,TTAGGG
group1,8730000,1,1,TTAGGG
group1,8740000,2,0,TTAGGG
group1,8750000,0,2,TTAGGG
group1,8760000,0,1,TTAGGG
group1,8770000,0,3,TTAGGG
group1,8780000,1,0,TTAGGG
group1,8790000,2,0,TTAGGG
group1,8800000,0,1,TTAGGG
group1,8810000,1,2,TTAGGG
group1,8820000,0,1,TTAGGG
group1,8830000,0,1,TTAGGG
group1,8840000,0,3,TTAGGG
group1,8850000,0,1,TTAGGG
group1,8860000,0,0,TTAGGG
group1,8870000,2,1,TTAGGG
group1,8880000,0,2,TTAGGG
group1,8890000,0,2,TTAGGG
group1,8900000,0,0,TTAGGG
group1,8910000,3,1,TTAGGG
group1,8920000,2,1,TTAGGG
group1,8930000,1,0,TTAGGG
group1,8940000,0,0,TTAGGG
group1,8950000,0,0,TTAGGG
group1,8960000,2,1,TTAGGG
group1,8970000,1,0,TTAGGG
group1,8980000,1,0,TTAGGG
group1,8990000,1,0,TTAGGG
group1,9000000,0,0,TTAGGG
group1,9010000,0,1,TTAGGG
group1,9020000,1,2,TTAGGG
group1,9030000,0,0,TTAGGG
group1,9040000,0,0,TTAGGG
group1,9050000,3,1,TTAGGG
group1,9060000,0,0,TTAGGG
group1,9070000,0,0,TTAGGG
group1,9080000,0,0,TTAGGG
group1,9090000,0,0,TTAGGG
group1,9100000,1,1,TTAGGG
group1,9110000,0,3,TTAGGG
group1,9120000,2,2,TTAGGG
group1,9130000,1,2,TTAGGG
group1,9140000,4,0,TTAGGG
group1,9150000,1,0,TTAGGG
group1,9160000,2,1,TTAGGG
group1,9170000,1,2,TTAGGG
group1,9180000,0,0,TTAGGG
group1,9190000,1,3,TTAGGG
group1,9200000,0,0,TTAGGG
group1,9210000,1,0,TTAGGG
group1,9220000,0,0,TTAGGG
group1,9230000,0,0,TTAGGG
group1,9240000,2,1,TTAGGG
group1,9250000,1,1,TTAGGG
group1,9260000,4,0,TTAGGG
group1,9270000,1,1,TTAGGG
group1,9280000,0,1,TTAGGG
group1,9290000,0,0,TTAGGG
group1,9300000,2,1,TTAGGG
group1,9310000,0,1,TTAGGG
group1,9320000,1,4,TTAGGG
group1,9330000,1,3,TTAGGG
group1,9340000,2,2,TTAGGG
group1,9350000,3,2,TTAGGG
group1,9360000,4,1,TTAGGG
group1,9370000,6,0,TTAGGG
group1,9380000,4,0,TTAGGG
group1,9390000,1,1,TTAGGG
group1,9400000,2,3,TTAGGG
group1,9410000,4,0,TTAGGG
group1,9420000,7,0,TTAGGG
group1,9430000,3,1,TTAGGG
group1,9440000,5,0,TTAGGG
group1,9450000,4,0,TTAGGG
group1,9460000,5,1,TTAGGG
group1,9470000,2,4,TTAGGG
group1,9480000,1,0,TTAGGG
group1,9490000,1,0,TTAGGG
group1,9500000,0,1,TTAGGG
group1,9510000,3,1,TTAGGG
group1,9520000,0,0,TTAGGG
group1,9530000,1,0,TTAGGG
group1,9540000,3,1,TTAGGG
group1,9550000,0,1,TTAGGG
group1,9560000,0,1,TTAGGG
group1,9570000,0,0,TTAGGG
group1,9580000,0,0,TTAGGG
group1,9590000,2,0,TTAGGG
group1,9600000,3,0,TTAGGG
group1,9610000,1,2,TTAGGG
group1,9620000,4,2,TTAGGG
group1,9630000,4,0,TTAGGG
group1,9640000,2,2,TTAGGG
group1,9650000,2,3,TTAGGG
group1,9660000,2,3,TTAGGG
group1,9670000,0,1,TTAGGG
group1,9680000,0,2,TTAGGG
group1,9690000,1,0,TTAGGG
group1,9700000,1,0,TTAGGG
group1,9710000,4,2,TTAGGG
group1,9720000,3,2,TTAGGG
group1,9730000,2,1,TTAGGG
group1,9740000,0,5,TTAGGG
group1,9750000,2,3,TTAGGG
group1,9760000,2,2,TTAGGG
group1,9770000,0,3,TTAGGG
group1,9780000,2,2,TTAGGG
group1,9790000,3,1,TTAGGG
group1,9800000,1,2,TTAGGG
group1,9810000,0,0,TTAGGG
group1,9820000,0,2,TTAGGG
group1,9830000,0,0,TTAGGG
group1,9840000,0,0,TTAGGG
group1,9850000,0,0,TTAGGG
group1,9860000,0,0,TTAGGG
group1,9870000,0,0,TTAGGG
group1,9880000,0,0,TTAGGG
group1,9890000,0,0,TTAGGG
group1,9900000,2,2,TTAGGG
group1,9910000,0,0,TTAGGG
group1,9920000,1,1,TTAGGG
group1,9930000,2,0,TTAGGG
group1,9940000,1,1,TTAGGG
group1,9950000,1,1,TTAGGG
group1,9960000,2,0,TTAGGG
group1,9970000,1,1,TTAGGG
group1,9980000,2,0,TTAGGG
group1,9990000,3,2,TTAGGG
group1,10000000,2,4,TTAGGG
group1,10010000,1,3,TTAGGG
group1,10020000,2,3,TTAGGG
group1,10030000,1,1,TTAGGG
group1,10040000,1,0,TTAGGG
group1,10050000,4,2,TTAGGG
group1,10060000,3,2,TTAGGG
group1,10070000,3,1,TTAGGG
group1,10080000,4,1,TTAGGG
group1,10090000,1,1,TTAGGG
group1,10100000,2,0,TTAGGG
group1,10110000,2,3,TTAGGG
group1,10120000,6,1,TTAGGG
group1,10130000,0,0,TTAGGG
group1,10140000,5,1,TTAGGG
group1,10150000,1,1,TTAGGG
group1,10160000,0,1,TTAGGG
group1,10170000,3,0,TTAGGG
group1,10180000,0,0,TTAGGG
group1,10190000,1,2,TTAGGG
group1,10200000,0,6,TTAGGG
group1,10210000,2,0,TTAGGG
group1,10220000,0,5,TTAGGG
group1,10230000,2,4,TTAGGG
group1,10240000,5,0,TTAGGG
group1,10250000,1,2,TTAGGG
group1,10260000,6,0,TTAGGG
group1,10270000,0,5,TTAGGG
group1,10280000,2,2,TTAGGG
group1,10290000,2,4,TTAGGG
group1,10300000,2,2,TTAGGG
group1,10310000,1,0,TTAGGG
group1,10320000,0,1,TTAGGG
group1,10330000,0,3,TTAGGG
group1,10340000,0,3,TTAGGG
group1,10350000,0,2,TTAGGG
group1,10360000,1,1,TTAGGG
group1,10370000,1,1,TTAGGG
group1,10380000,0,0,TTAGGG
group1,10390000,0,1,TTAGGG
group1,10400000,2,3,TTAGGG
group1,10410000,2,2,TTAGGG
group1,10420000,0,1,TTAGGG
group1,10430000,0,0,TTAGGG
group1,10440000,0,0,TTAGGG
group1,10450000,0,0,TTAGGG
group1,10460000,0,0,TTAGGG
group1,10470000,1,1,TTAGGG
group1,10480000,0,0,TTAGGG
group1,10490000,0,0,TTAGGG
group1,10500000,0,1,TTAGGG
group1,10510000,4,1,TTAGGG
group1,10520000,1,5,TTAGGG
group1,10530000,0,1,TTAGGG
group1,10540000,0,3,TTAGGG
group1,10550000,0,4,TTAGGG
group1,10560000,2,1,TTAGGG
group1,10570000,5,2,TTAGGG
group1,10580000,1,1,TTAGGG
group1,10590000,2,1,TTAGGG
group1,10600000,5,1,TTAGGG
group1,10610000,3,2,TTAGGG
group1,10620000,0,0,TTAGGG
group1,10630000,0,0,TTAGGG
group1,10640000,0,0,TTAGGG
group1,10650000,0,0,TTAGGG
group1,10660000,0,0,TTAGGG
group1,10670000,2,1,TTAGGG
group1,10680000,0,1,TTAGGG
group1,10690000,0,0,TTAGGG
group1,10700000,0,0,TTAGGG
group1,10710000,0,0,TTAGGG
group1,10720000,0,0,TTAGGG
group1,10730000,1,0,TTAGGG
group1,10740000,0,0,TTAGGG
group1,10750000,1,0,TTAGGG
group1,10760000,1,0,TTAGGG
group1,10770000,0,0,TTAGGG
group1,10780000,2,1,TTAGGG
group1,10790000,0,1,TTAGGG
group1,10800000,0,0,TTAGGG
group1,10810000,2,2,TTAGGG
group1,10820000,0,0,TTAGGG
group1,10830000,0,0,TTAGGG
group1,10840000,0,0,TTAGGG
group1,10850000,1,2,TTAGGG
group1,10860000,1,1,TTAGGG
group1,10870000,0,1,TTAGGG
group1,10880000,0,0,TTAGGG
group1,10890000,0,0,TTAGGG
group1,10900000,1,2,TTAGGG
group1,10910000,0,0,TTAGGG
group1,10920000,1,1,TTAGGG
group1,10930000,0,1,TTAGGG
group1,10940000,0,0,TTAGGG
group1,10950000,0,0,TTAGGG
group1,10960000,0,0,TTAGGG
group1,10970000,0,0,TTAGGG
group1,10980000,0,0,TTAGGG
group1,10990000,0,0,TTAGGG
group1,11000000,0,0,TTAGGG
group1,11010000,0,0,TTAGGG
group1,11020000,0,0,TTAGGG
group1,11030000,0,1,TTAGGG
group1,11040000,1,0,TTAGGG
group1,11050000,0,0,TTAGGG
group1,11060000,0,6,TTAGGG
group1,11070000,2,2,TTAGGG
group1,11080000,0,4,TTAGGG
group1,11090000,0,2,TTAGGG
group1,11100000,2,2,TTAGGG
group1,11110000,2,3,TTAGGG
group1,11120000,1,5,TTAGGG
group1,11130000,4,1,TTAGGG
group1,11140000,2,2,TTAGGG
group1,11150000,2,2,TTAGGG
group1,11160000,3,0,TTAGGG
group1,11170000,3,4,TTAGGG
group1,11180000,3,2,TTAGGG
group1,11190000,1,1,TTAGGG
group1,11200000,4,0,TTAGGG
group1,11210000,2,0,TTAGGG
group1,11220000,1,2,TTAGGG
group1,11230000,0,2,TTAGGG
group1,11240000,1,1,TTAGGG
group1,11250000,0,0,TTAGGG
group1,11260000,0,0,TTAGGG
group1,11270000,3,1,TTAGGG
group1,11280000,1,1,TTAGGG
group1,11290000,0,2,TTAGGG
group1,11300000,0,1,TTAGGG
group1,11310000,2,0,TTAGGG
group1,11320000,0,2,TTAGGG
group1,11330000,1,1,TTAGGG
group1,11340000,1,0,TTAGGG
group1,11350000,1,2,TTAGGG
group1,11360000,2,2,TTAGGG
group1,11370000,0,0,TTAGGG
group1,11380000,0,0,TTAGGG
group1,11390000,0,2,TTAGGG
group1,11400000,2,3,TTAGGG
group1,11410000,0,0,TTAGGG
group1,11420000,0,1,TTAGGG
group1,11430000,0,0,TTAGGG
group1,11440000,0,0,TTAGGG
group1,11450000,1,0,TTAGGG
group1,11460000,5,1,TTAGGG
group1,11470000,1,1,TTAGGG
group1,11480000,0,2,TTAGGG
group1,11490000,0,0,TTAGGG
group1,11500000,0,0,TTAGGG
group1,11510000,1,0,TTAGGG
group1,11520000,0,0,TTAGGG
group1,11530000,0,0,TTAGGG
group1,11540000,0,0,TTAGGG
group1,11550000,0,0,TTAGGG
group1,11560000,0,0,TTAGGG
group1,11570000,0,0,TTAGGG
group1,11580000,0,0,TTAGGG
group1,11590000,1,1,TTAGGG
group1,11600000,0,1,TTAGGG
group1,11610000,1,0,TTAGGG
group1,11620000,1,1,TTAGGG
group1,11630000,0,0,TTAGGG
group1,11640000,0,0,TTAGGG
group1,11650000,0,0,TTAGGG
group1,11660000,1,1,TTAGGG
group1,11670000,4,1,TTAGGG
group1,11680000,1,1,TTAGGG
group1,11690000,1,0,TTAGGG
group1,11700000,3,2,TTAGGG
group1,11710000,1,0,TTAGGG
group1,11720000,0,0,TTAGGG
group1,11730000,0,0,TTAGGG
group1,11740000,1,0,TTAGGG
group1,11750000,0,0,TTAGGG
group1,11760000,0,0,TTAGGG
group1,11770000,0,0,TTAGGG
group1,11780000,0,0,TTAGGG
group1,11790000,2,1,TTAGGG
group1,11800000,0,0,TTAGGG
group1,11810000,0,0,TTAGGG
group1,11820000,2,1,TTAGGG
group1,11830000,0,0,TTAGGG
group1,11840000,0,1,TTAGGG
group1,11850000,4,0,TTAGGG
group1,11860000,1,0,TTAGGG
group1,11870000,2,0,TTAGGG
group1,11880000,2,2,TTAGGG
group1,11890000,0,0,TTAGGG
group1,11900000,0,0,TTAGGG
group1,11910000,1,1,TTAGGG
group1,11920000,0,1,TTAGGG
group1,11930000,0,0,TTAGGG
group1,11940000,0,0,TTAGGG
group1,11950000,1,0,TTAGGG
group1,11960000,1,0,TTAGGG
group1,11970000,3,0,TTAGGG
group1,11980000,1,1,TTAGGG
group1,11990000,0,2,TTAGGG
group1,12000000,0,0,TTAGGG
group1,12010000,0,0,TTAGGG
group1,12020000,0,0,TTAGGG
group1,12030000,0,0,TTAGGG
group1,12040000,2,0,TTAGGG
group1,12050000,0,0,TTAGGG
group1,12060000,0,0,TTAGGG
group1,12070000,1,2,TTAGGG
group1,12080000,0,0,TTAGGG
group1,12090000,0,1,TTAGGG
group1,12100000,0,0,TTAGGG
group1,12110000,0,0,TTAGGG
group1,12120000,2,0,TTAGGG
group1,12130000,1,1,TTAGGG
group1,12140000,0,0,TTAGGG
group1,12150000,0,0,TTAGGG
group1,12160000,1,0,TTAGGG
group1,12170000,0,0,TTAGGG
group1,12180000,4,0,TTAGGG
group1,12190000,0,1,TTAGGG
group1,12200000,1,0,TTAGGG
group1,12210000,1,1,TTAGGG
group1,12220000,1,1,TTAGGG
group1,12230000,0,3,TTAGGG
group1,12240000,3,0,TTAGGG
group1,12250000,1,1,TTAGGG
group1,12260000,3,0,TTAGGG
group1,12270000,1,1,TTAGGG
group1,12280000,1,1,TTAGGG
group1,12290000,1,0,TTAGGG
group1,12300000,2,2,TTAGGG
group1,12310000,0,0,TTAGGG
group1,12320000,1,2,TTAGGG
group1,12330000,1,0,TTAGGG
group1,12340000,1,1,TTAGGG
group1,12350000,0,0,TTAGGG
group1,12360000,2,2,TTAGGG
group1,12370000,0,1,TTAGGG
group1,12380000,0,0,TTAGGG
group1,12390000,0,1,TTAGGG
group1,12400000,0,0,TTAGGG
group1,12410000,0,0,TTAGGG
group1,12420000,1,0,TTAGGG
group1,12430000,0,1,TTAGGG
group1,12440000,2,0,TTAGGG
group1,12450000,1,0,TTAGGG
group1,12460000,0,1,TTAGGG
group1,12470000,3,0,TTAGGG
group1,12480000,0,0,TTAGGG
group1,12490000,0,0,TTAGGG
group1,12500000,0,1,TTAGGG
group1,12510000,0,2,TTAGGG
group1,12520000,1,0,TTAGGG
group1,12530000,0,0,TTAGGG
group1,12540000,0,0,TTAGGG
group1,12550000,0,1,TTAGGG
group1,12560000,0,2,TTAGGG
group1,12570000,1,0,TTAGGG
group1,12580000,0,0,TTAGGG
group1,12590000,0,1,TTAGGG
group1,12600000,0,2,TTAGGG
group1,12610000,0,0,TTAGGG
group1,12620000,1,0,TTAGGG
group1,12630000,0,0,TTAGGG
group1,12640000,1,0,TTAGGG
group1,12650000,0,0,TTAGGG
group1,12660000,0,3,TTAGGG
group1,12670000,0,2,TTAGGG
group1,12680000,2,0,TTAGGG
group1,12690000,0,0,TTAGGG
group1,12700000,2,2,TTAGGG
group1,12710000,0,0,TTAGGG
group1,12720000,2,4,TTAGGG
group1,12730000,1,0,TTAGGG
group1,12740000,2,0,TTAGGG
group1,12750000,0,0,TTAGGG
group1,12760000,1,0,TTAGGG
group1,12770000,1,0,TTAGGG
group1,12780000,3,5,TTAGGG
group1,12790000,1,6,TTAGGG
group1,12800000,0,0,TTAGGG
group1,12810000,0,2,TTAGGG
group1,12820000,3,2,TTAGGG
group1,12830000,0,0,TTAGGG
group1,12840000,0,0,TTAGGG
group1,12850000,0,3,TTAGGG
group1,12860000,1,1,TTAGGG
group1,12870000,1,2,TTAGGG
group1,12880000,0,0,TTAGGG
group1,12890000,0,4,TTAGGG
group1,12900000,0,4,TTAGGG
group1,12910000,4,0,TTAGGG
group1,12920000,0,0,TTAGGG
group1,12930000,1,1,TTAGGG
group1,12940000,1,1,TTAGGG
group1,12950000,1,1,TTAGGG
group1,12960000,3,4,TTAGGG
group1,12970000,0,0,TTAGGG
group1,12980000,1,1,TTAGGG
group1,12990000,1,1,TTAGGG
group1,13000000,1,1,TTAGGG
group1,13010000,3,5,TTAGGG
group1,13020000,1,1,TTAGGG
group1,13030000,3,4,TTAGGG
group1,13040000,0,2,TTAGGG
group1,13050000,0,1,TTAGGG
group1,13060000,4,0,TTAGGG
group1,13070000,1,0,TTAGGG
group1,13080000,4,0,TTAGGG
group1,13090000,1,0,TTAGGG
group1,13100000,3,1,TTAGGG
group1,13110000,0,0,TTAGGG
group1,13120000,1,3,TTAGGG
group1,13130000,0,1,TTAGGG
group1,13140000,0,0,TTAGGG
group1,13150000,1,0,TTAGGG
group1,13160000,4,1,TTAGGG
group1,13170000,1,0,TTAGGG
group1,13180000,0,1,TTAGGG
group1,13190000,0,0,TTAGGG
group1,13200000,0,4,TTAGGG
group1,13210000,1,0,TTAGGG
group1,13220000,4,3,TTAGGG
group1,13230000,1,1,TTAGGG
group1,13240000,0,0,TTAGGG
group1,13250000,2,2,TTAGGG
group1,13260000,0,0,TTAGGG
group1,13270000,2,2,TTAGGG
group1,13280000,1,0,TTAGGG
group1,13290000,3,1,TTAGGG
group1,13300000,2,0,TTAGGG
group1,13310000,1,0,TTAGGG
group1,13320000,0,0,TTAGGG
group1,13330000,1,1,TTAGGG
group1,13340000,3,0,TTAGGG
group1,13350000,0,0,TTAGGG
group1,13360000,0,0,TTAGGG
group1,13370000,0,0,TTAGGG
group1,13380000,0,0,TTAGGG
group1,13390000,1,0,TTAGGG
group1,13400000,0,1,TTAGGG
group1,13410000,4,1,TTAGGG
group1,13420000,1,1,TTAGGG
group1,13430000,1,1,TTAGGG
group1,13440000,0,0,TTAGGG
group1,13450000,2,2,TTAGGG
group1,13460000,1,1,TTAGGG
group1,13470000,3,1,TTAGGG
group1,13480000,2,0,TTAGGG
group1,13490000,1,0,TTAGGG
group1,13500000,1,1,TTAGGG
group1,13510000,0,0,TTAGGG
group1,13520000,2,1,TTAGGG
group1,13530000,2,0,TTAGGG
group1,13540000,0,0,TTAGGG
group1,13550000,0,0,TTAGGG
group1,13560000,0,0,TTAGGG
group1,13570000,0,0,TTAGGG
group1,13580000,0,0,TTAGGG
group1,13590000,0,0,TTAGGG
group1,13600000,0,0,TTAGGG
group1,13610000,0,0,TTAGGG
group1,13620000,0,0,TTAGGG
group1,13630000,0,0,TTAGGG
group1,13640000,1,0,TTAGGG
group1,13650000,3,0,TTAGGG
group1,13660000,0,5,TTAGGG
group1,13670000,4,0,TTAGGG
group1,13680000,3,0,TTAGGG
group1,13690000,0,5,TTAGGG
group1,13700000,4,0,TTAGGG
group1,13710000,1,1,TTAGGG
group1,13720000,0,3,TTAGGG
group1,13730000,4,1,TTAGGG
group1,13740000,1,0,TTAGGG
group1,13750000,0,6,TTAGGG
group1,13760000,0,3,TTAGGG
group1,13770000,0,0,TTAGGG
group1,13780000,0,0,TTAGGG
group1,13790000,3,1,TTAGGG
group1,13800000,2,0,TTAGGG
group1,13810000,3,3,TTAGGG
group1,13820000,1,1,TTAGGG
group1,13830000,0,1,TTAGGG
group1,13840000,0,0,TTAGGG
group1,13850000,0,1,TTAGGG
group1,13860000,0,1,TTAGGG
group1,13870000,0,1,TTAGGG
group1,13880000,0,4,TTAGGG
group1,13890000,6,0,TTAGGG
group1,13900000,4,0,TTAGGG
group1,13910000,4,2,TTAGGG
group1,13920000,0,3,TTAGGG
group1,13930000,2,2,TTAGGG
group1,13940000,3,0,TTAGGG
group1,13950000,0,0,TTAGGG
group1,13960000,0,0,TTAGGG
group1,13970000,1,1,TTAGGG
group1,13980000,3,4,TTAGGG
group1,13990000,1,1,TTAGGG
group1,14000000,1,4,TTAGGG
group1,14010000,0,0,TTAGGG
group1,14020000,1,1,TTAGGG
group1,14030000,4,4,TTAGGG
group1,14040000,0,3,TTAGGG
group1,14050000,4,1,TTAGGG
group1,14060000,3,4,TTAGGG
group1,14070000,1,0,TTAGGG
group1,14080000,1,1,TTAGGG
group1,14090000,0,1,TTAGGG
group1,14100000,4,3,TTAGGG
group1,14110000,1,4,TTAGGG
group1,14120000,1,2,TTAGGG
group1,14130000,0,0,TTAGGG
group1,14140000,0,0,TTAGGG
group1,14150000,0,0,TTAGGG
group1,14160000,0,0,TTAGGG
group1,14170000,0,0,TTAGGG
group1,14180000,0,0,TTAGGG
group1,14190000,0,0,TTAGGG
group1,14200000,0,0,TTAGGG
group1,14210000,1,1,TTAGGG
group1,14220000,0,0,TTAGGG
group1,14230000,1,1,TTAGGG
group1,14240000,2,3,TTAGGG
group1,14250000,1,0,TTAGGG
group1,14260000,0,3,TTAGGG
group1,14270000,0,0,TTAGGG
group1,14280000,0,0,TTAGGG
group1,14290000,0,0,TTAGGG
group1,14300000,0,4,TTAGGG
group1,14310000,3,3,TTAGGG
group1,14320000,0,1,TTAGGG
group1,14330000,0,1,TTAGGG
group1,14340000,2,2,TTAGGG
group1,14350000,0,1,TTAGGG
group1,14360000,0,0,TTAGGG
group1,14370000,0,0,TTAGGG
group1,14380000,0,0,TTAGGG
group1,14390000,2,1,TTAGGG
group1,14400000,4,0,TTAGGG
group1,14410000,5,0,TTAGGG
group1,14420000,3,0,TTAGGG
group1,14430000,0,5,TTAGGG
group1,14440000,2,3,TTAGGG
group1,14450000,1,3,TTAGGG
group1,14460000,0,2,TTAGGG
group1,14470000,0,0,TTAGGG
group1,14480000,2,0,TTAGGG
group1,14490000,0,4,TTAGGG
group1,14500000,1,3,TTAGGG
group1,14510000,0,1,TTAGGG
group1,14520000,0,0,TTAGGG
group1,14530000,2,4,TTAGGG
group1,14540000,0,0,TTAGGG
group1,14550000,0,1,TTAGGG
group1,14560000,2,3,TTAGGG
group1,14570000,0,0,TTAGGG
group1,14580000,2,0,TTAGGG
group1,14590000,2,1,TTAGGG
group1,14600000,1,2,TTAGGG
group1,14610000,1,0,TTAGGG
group1,14620000,0,0,TTAGGG
group1,14630000,2,5,TTAGGG
group1,14640000,6,0,TTAGGG
group1,14650000,0,0,TTAGGG
group1,14660000,4,0,TTAGGG
group1,14670000,2,0,TTAGGG
group1,14680000,0,0,TTAGGG
group1,14690000,3,0,TTAGGG
group1,14700000,6,0,TTAGGG
group1,14710000,6,0,TTAGGG
group1,14720000,0,0,TTAGGG
group1,14730000,0,0,TTAGGG
group1,14740000,6,0,TTAGGG
group1,14750000,5,0,TTAGGG
group1,14760000,0,0,TTAGGG
group1,14770000,0,0,TTAGGG
group1,14780000,0,0,TTAGGG
group1,14790000,2,0,TTAGGG
group1,14800000,2,1,TTAGGG
group1,14810000,2,0,TTAGGG
group1,14820000,0,1,TTAGGG
group1,14830000,1,0,TTAGGG
group1,14840000,0,0,TTAGGG
group1,14850000,0,1,TTAGGG
group1,14860000,2,5,TTAGGG
group1,14870000,0,0,TTAGGG
group1,14880000,3,0,TTAGGG
group1,14890000,6,0,TTAGGG
group1,14900000,1,4,TTAGGG
group1,14910000,1,2,TTAGGG
group1,14920000,1,1,TTAGGG
group1,14930000,7,0,TTAGGG
group1,14940000,0,0,TTAGGG
group1,14950000,0,0,TTAGGG
group1,14960000,3,0,TTAGGG
group1,14970000,2,0,TTAGGG
group1,14980000,0,1,TTAGGG
group1,14990000,0,3,TTAGGG
group1,15000000,1,3,TTAGGG
group1,15010000,1,3,TTAGGG
group1,15020000,0,2,TTAGGG
group1,15030000,1,2,TTAGGG
group1,15040000,0,2,TTAGGG
group1,15050000,0,0,TTAGGG
group1,15060000,6,0,TTAGGG
group1,15070000,6,0,TTAGGG
group1,15080000,1,1,TTAGGG
group1,15090000,0,5,TTAGGG
group1,15100000,1,1,TTAGGG
group1,15110000,1,2,TTAGGG
group1,15120000,0,3,TTAGGG
group1,15130000,0,1,TTAGGG
group1,15140000,0,0,TTAGGG
group1,15150000,0,2,TTAGGG
group1,15160000,1,2,TTAGGG
group1,15170000,2,2,TTAGGG
group1,15180000,0,2,TTAGGG
group1,15190000,1,3,TTAGGG
group1,15200000,1,2,TTAGGG
group1,15210000,0,3,TTAGGG
group1,15220000,0,0,TTAGGG
group1,15230000,0,0,TTAGGG
group1,15240000,1,0,TTAGGG
group1,15250000,0,1,TTAGGG
group1,15260000,0,0,TTAGGG
group1,15270000,0,0,TTAGGG
group1,15280000,0,0,TTAGGG
group1,15290000,1,0,TTAGGG
group1,15300000,3,0,TTAGGG
group1,15310000,2,2,TTAGGG
group1,15320000,0,3,TTAGGG
group1,15330000,0,0,TTAGGG
group1,15340000,0,0,TTAGGG
group1,15350000,0,0,TTAGGG
group1,15360000,0,4,TTAGGG
group1,15370000,3,0,TTAGGG
group1,15380000,0,0,TTAGGG
group1,15390000,0,0,TTAGGG
group1,15400000,0,0,TTAGGG
group1,15410000,3,0,TTAGGG
group1,15420000,0,0,TTAGGG
group1,15430000,2,1,TTAGGG
group1,15440000,1,3,TTAGGG
group1,15450000,0,5,TTAGGG
group1,15460000,1,0,TTAGGG
group1,15470000,0,0,TTAGGG
group1,15480000,1,1,TTAGGG
group1,15490000,2,3,TTAGGG
group1,15500000,0,5,TTAGGG
group1,15510000,2,1,TTAGGG
group1,15520000,1,6,TTAGGG
group1,15530000,1,1,TTAGGG
group1,15540000,3,3,TTAGGG
group1,15550000,0,4,TTAGGG
